"675b521b9f8b254b4d925544","2024-12-12T21:14:01.348Z","DotaTrackerClient","putHeroes()","Saved all heroes","SUCCESS","system"
"675b521b9f8b254b4d925545","2024-12-12T21:14:03.322Z","DotaTrackerClient","putPatches()","Saved all patches","SUCCESS","system"
"675b52ef745910118948826f","2024-12-12T21:17:33.191Z","DotaTrackerClient","putHeroes()","Saved all heroes","SUCCESS","system"
"675b52ef7459101189488270","2024-12-12T21:17:33.191Z","DotaTrackerClient","putHeroes()","Default constructor can not accept read only @org.simpleframework.xml.Element(name=, type=void, data=false, required=false) on field 'timestamp' private final int org.bson.types.ObjectId.timestamp in class org.bson.types.ObjectId","FAIL","system"
"675b53824dfdc750d858ec99","2024-12-12T21:19:59.891Z","DotaTrackerClient","putHeroes()","Saved all heroes","SUCCESS","system"
"675b53f3991f5e00ec781293","2024-12-12T21:21:53.688Z","DotaTrackerClient","putHeroes()","Saved all heroes","SUCCESS","system"
"675b53f4991f5e00ec781294","2024-12-12T21:21:55.975Z","DotaTrackerClient","putPatches()","Saved all patches","SUCCESS","system"
"675b5401e33e497f93fdb8a2","2024-12-12T21:22:08.198Z","DotaTrackerClient","putHeroes()","Saved all heroes","SUCCESS","system"
"675b5402e33e497f93fdb8a3","2024-12-12T21:22:10.024Z","DotaTrackerClient","putPatches()","Saved all patches","SUCCESS","system"
"675c4146d8576f7bb0b785ca","2024-12-13T14:14:28.290Z","DotaTrackerClient","putHeroes()","Saved all heroes","SUCCESS","system"
"675c4146d8576f7bb0b785cb","2024-12-13T14:14:30.468Z","DotaTrackerClient","putPatches()","Saved all patches","SUCCESS","system"
"6761b325ac7f3600d5e4ee22","2024-12-17T17:21:39.346Z","DotaTrackerClient","putHeroes()","Saved all heroes","SUCCESS","system"
"6761b326ac7f3600d5e4ee23","2024-12-17T17:21:41.111Z","DotaTrackerClient","putPatches()","Saved all patches","SUCCESS","system"
"6761c1b635036a359dc9c362","2024-12-17T18:23:48.642Z","DotaTrackerClient","putHeroes()","Saved all heroes","SUCCESS","system"
"6761c1b635036a359dc9c363","2024-12-17T18:23:50.384Z","DotaTrackerClient","putPatches()","Saved all patches","SUCCESS","system"
"6761c848c945fc3f35d0968b","2024-12-17T18:51:50.504Z","DotaTrackerClient","putHeroes()","Saved all heroes","SUCCESS","system"
"6761c848c945fc3f35d0968c","2024-12-17T18:51:52.427Z","DotaTrackerClient","putPatches()","Saved all patches","SUCCESS","system"
"6761c9b703f4d03e4598a5e4","2024-12-17T18:57:56.278Z","DotaTrackerClient","putHeroes()","Saved all heroes","SUCCESS","system"
"6761c9b703f4d03e4598a5e5","2024-12-17T18:57:59.380Z","DotaTrackerClient","putPatches()","Saved all patches","SUCCESS","system"
"6761d9d5156f1e2ada6823a0","2024-12-17T20:06:44.030Z","SqlDatabaseClinet","putMatch()","JSONObject[""replay_url""] not found.","FAIL","system"
"6761da1728e99a0dca9c1503","2024-12-17T20:07:50.317Z","SqlDatabaseClinet","putMatch()","JSONObject[""start_time""] is not a string (class java.lang.Integer : 1734295486).","FAIL","system"
"6761da53280ac73af1786ac2","2024-12-17T20:08:49.620Z","SqlDatabaseClinet","putMatch()","Cannot invoke ""java.sql.Connection.prepareStatement(String)"" because ""ru.sfedu.project.db.SqlDatabaseClient.database"" is null","FAIL","system"
"6761da787e83fb0c7d46992e","2024-12-17T20:09:26.118Z","SqlDatabaseClinet","putMatch()","Failed to connect to database","FAIL","system"
"6761db62d68fa7373085900f","2024-12-17T20:13:20.917Z","SqlDatabaseClinet","putMatch()","Parameter index out of range (9 > number of parameters, which is 8).","FAIL","system"
"6761dbc0d43d6d7c328f147f","2024-12-17T20:14:54.309Z","SqlDatabaseClinet","putMatch()","Parameter index out of range (9 > number of parameters, which is 8).","FAIL","system"
"6761dbe3b07c2c4e7bdfb291","2024-12-17T20:15:28Z","SqlDatabaseClinet","putMatch()","Table 'dotatracker.matches' doesn't exist","FAIL","system"
"6761dc9ec7b16a6f1f06e3ed","2024-12-17T20:18:36.354Z","SqlDatabaseClinet","putMatch()","Table 'dotatracker.matches' doesn't exist","FAIL","system"
"6761dcfd4f3f4d1232077270","2024-12-17T20:20:11.767Z","SqlDatabaseClinet","putMatch()","Table 'dotatracker.matches' doesn't exist","FAIL","system"
"6761dd6014330e0d25392366","2024-12-17T20:21:50.079Z","SqlDatabaseClinet","putMatch()","Table 'dotatracker.matches' doesn't exist","FAIL","system"
"6761dd93358c4425b6affc37","2024-12-17T20:22:42.124Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"6761e0dc4a9b936bd8eca089","2024-12-17T20:36:41.026Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"6761e178536a0e46a1d8dbfc","2024-12-17T20:39:16.670Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
